"year","soc_system","occupation","occ_category","occ_group","occ_level","soc_note","total_16plus","age_16to19","age_20to24","age_25to34","age_35to44","age_45to54","age_55to64","age_65plus","median_age"
2019,"2010_SOC","Heavy vehicle and mobile equipment service technicians and mechanics",NA,NA,NA,NA,211,2,21,50,38,46,46,8,44
2019,"2010_SOC","Small engine mechanics",NA,NA,NA,NA,45,3,4,10,11,5,8,5,NA
2019,"2010_SOC","Miscellaneous vehicle and mobile equipment mechanics, installers, and  repairers",NA,NA,NA,NA,73,6,14,18,14,10,11,1,32.9
2019,"2010_SOC","Control and valve installers and repairers",NA,NA,NA,NA,22,0,1,4,7,4,5,1,NA
2019,"2010_SOC","Heating, air conditioning, and refrigeration mechanics and installers",NA,NA,NA,NA,466,13,44,121,104,97,68,19,40.9
2019,"2010_SOC","Home appliance repairers",NA,NA,NA,NA,51,1,3,11,8,16,7,5,44.5
2019,"2010_SOC","Industrial and refractory machinery mechanics",NA,NA,NA,NA,408,4,24,71,100,95,99,14,45.3
2019,"2010_SOC","Maintenance and repair workers, general",NA,NA,NA,NA,579,8,32,102,123,141,134,40,46.9
2019,"2010_SOC","Maintenance workers, machinery",NA,NA,NA,NA,21,0,0,6,4,5,4,2,NA
2019,"2010_SOC","Millwrights",NA,NA,NA,NA,52,0,3,9,13,11,12,3,45.4
2019,"2010_SOC","Electrical power-line installers and repairers",NA,NA,NA,NA,133,1,18,40,39,23,13,1,38
2019,"2010_SOC","Telecommunications line installers and repairers",NA,NA,NA,NA,184,5,12,53,52,43,16,2,38.7
2019,"2010_SOC","Precision instrument and equipment repairers",NA,NA,NA,NA,69,1,5,9,12,12,20,9,49.6
2019,"2010_SOC","Wind turbine service technicians",NA,NA,NA,NA,2,0,0,0,1,1,0,0,NA
2019,"2010_SOC","Coin, vending, and amusement machine servicers and repairers",NA,NA,NA,NA,28,0,3,3,7,3,8,3,NA
2019,"2010_SOC","Commercial divers",NA,NA,NA,NA,2,0,0,0,1,0,0,0,NA
2019,"2010_SOC","Locksmiths and safe repairers",NA,NA,NA,NA,32,0,0,11,6,5,7,2,NA
2019,"2010_SOC","Manufactured building and mobile home installers",NA,NA,NA,NA,5,0,0,4,0,1,0,0,NA
2019,"2010_SOC","Riggers",NA,NA,NA,NA,12,0,0,5,3,1,1,0,NA
2019,"2010_SOC","Signal and track switch repairers",NA,NA,NA,NA,7,0,0,2,2,1,2,0,NA
2019,"2010_SOC","Helpers--installation, maintenance, and repair workers",NA,NA,NA,NA,19,3,4,4,4,1,1,2,NA
2019,"2010_SOC","Other installation, maintenance, and repair workers",NA,NA,NA,NA,179,5,21,36,34,30,41,13,43.9
2019,"2010_SOC","Production, transportation, and material moving occupations",NA,NA,NA,NA,18628,543,1808,4027,3644,3950,3542,1115,43
2019,"2010_SOC","Production occupations",NA,NA,NA,NA,8565,170,775,1897,1778,1841,1705,399,43
2019,"2010_SOC","First-line supervisors of production and operating workers",NA,NA,NA,NA,844,1,20,173,209,227,186,28,46
2019,"2010_SOC","Aircraft structure, surfaces, rigging, and systems assemblers",NA,NA,NA,NA,8,0,0,3,0,2,1,2,NA
